type,name,amount,rate,duration,category,fixed_float,float_share,repricing_bucket,deposit_beta,stability,convexity
asset,Mortgage 328,5909892.62,0.0441,125,LOANS,float,0.89,1-3m,,,
asset,AFS Bond 329,1796668.66,0.0418,7,AFS,float,0.61,5+y,,,
asset,Loan 330,712658.07,0.0731,60,LOANS,float,0.8,<1m,,,
asset,Loan 331,621449.36,0.0399,73,LOANS,fixed,0.0,3-6m,,,
asset,Loan 332,3086944.17,0.0587,61,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 333,4647481.14,0.0633,296,LOANS,fixed,0.0,1-3y,,,
asset,Loan 334,3312203.75,0.0401,28,LOANS,float,0.86,3-6m,,,
asset,Loan 335,2752646.68,0.0717,70,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 336,3215218.84,0.0489,60,AFS,float,0.33,3-6m,,,
asset,Loan 337,1596223.48,0.0691,31,LOANS,float,0.72,5+y,,,
asset,AFS Bond 338,1335527.45,0.0575,63,AFS,fixed,0.0,3-6m,,,0.2306
asset,AFS Bond 339,5110824.63,0.0481,16,AFS,float,0.78,6-12m,,,-0.1649
asset,Loan 340,3139503.87,0.0758,43,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 341,4711307.46,0.0445,158,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 342,4541719.7,0.0458,66,AFS,fixed,0.0,3-6m,,,-0.4949
asset,Mortgage 343,4275273.98,0.023,258,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 344,2411974.38,0.0472,10,AFS,fixed,0.0,6-12m,,,-0.0359
asset,Mortgage 345,4964130.84,0.0315,196,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 346,2982680.6,0.0253,19,AFS,float,0.31,1-3y,,,0.4518
asset,Loan 347,3515830.45,0.0564,14,LOANS,float,0.56,5+y,,,
asset,Loan 348,3957814.59,0.0467,52,LOANS,float,0.84,3-6m,,,
asset,Loan 349,403251.37,0.0619,66,LOANS,float,0.68,1-3y,,,
asset,Mortgage 350,3251682.27,0.0592,67,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 351,4778258.82,0.06,123,LOANS,float,0.37,1-3m,,,
asset,Loan 352,3849310.96,0.0607,55,LOANS,float,0.81,5+y,,,
asset,Mortgage 353,3896398.62,0.0694,91,LOANS,fixed,0.0,3-6m,,,
asset,Cash,854804.99,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 355,1664224.51,0.044,130,LOANS,float,0.79,3-6m,,,
asset,Loan 356,338430.91,0.0354,28,LOANS,float,0.7,3-6m,,,
asset,Loan 357,974193.34,0.0634,81,LOANS,fixed,0.0,6-12m,,,
asset,Loan 358,1094770.14,0.0641,25,LOANS,fixed,0.0,<1m,,,
asset,Cash,1682874.35,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 360,1689209.25,0.079,28,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 361,7431153.2,0.047,27,AFS,fixed,0.0,1-3m,,,0.0339
asset,Loan 362,3301614.46,0.0309,28,LOANS,fixed,0.0,<1m,,,
asset,Loan 363,2828326.88,0.0532,11,LOANS,float,0.47,<1m,,,
asset,Loan 364,2599240.53,0.0703,21,LOANS,float,0.7,<1m,,,
asset,Loan 365,3307753.48,0.0414,42,LOANS,float,0.76,<1m,,,
asset,AFS Bond 366,2264238.51,0.0399,16,AFS,float,0.75,1-3y,,,
asset,Loan 367,379985.79,0.059,76,LOANS,float,0.75,3-5y,,,
asset,Loan 368,1396474.98,0.0545,18,LOANS,float,0.78,<1m,,,
asset,Loan 369,2986673.94,0.0897,57,LOANS,float,0.78,1-3m,,,
asset,Loan 370,3306004.99,0.0467,81,LOANS,float,0.87,6-12m,,,
asset,Loan 371,483224.93,0.0312,61,LOANS,fixed,0.0,6-12m,,,
asset,Cash,1704260.71,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 373,549704.62,0.0308,44,LOANS,float,0.84,5+y,,,
asset,Loan 374,543125.84,0.0804,42,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 375,4562403.83,0.0195,66,AFS,float,0.84,<1m,,,-0.3312
asset,Loan 376,257168.7,0.0764,61,LOANS,fixed,0.0,6-12m,,,
asset,Loan 377,1317964.16,0.0384,83,LOANS,float,0.31,6-12m,,,
asset,AFS Bond 378,4459658.62,0.0393,66,AFS,fixed,0.0,1-3y,,,0.2462
asset,Cash,1684988.41,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 380,2534587.87,0.0518,60,LOANS,float,0.76,1-3m,,,
asset,Loan 381,3406793.23,0.0642,82,LOANS,float,0.22,1-3m,,,
asset,Loan 382,3784418.46,0.038,72,LOANS,float,0.52,1-3y,,,
asset,Mortgage 383,5363408.84,0.039,343,LOANS,float,0.88,5+y,,,
asset,Loan 384,3785710.8,0.0838,15,LOANS,float,0.85,5+y,,,
asset,Loan 385,1475334.73,0.0489,64,LOANS,fixed,0.0,6-12m,,,
asset,Loan 386,2883052.1,0.0703,68,LOANS,fixed,0.0,3-6m,,,
asset,Loan 387,902537.24,0.0345,41,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 388,3961103.11,0.067,143,LOANS,float,0.39,1-3m,,,
asset,Mortgage 389,3387639.71,0.0456,290,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 390,7112310.86,0.0561,52,AFS,float,0.8,3-6m,,,-0.3096
asset,AFS Bond 391,1289268.44,0.0399,11,AFS,float,0.56,3-6m,,,0.0048
asset,Loan 392,2122030.92,0.0302,22,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 393,4227087.22,0.015,12,AFS,fixed,0.0,<1m,,,
asset,Mortgage 394,2097786.46,0.0552,87,LOANS,float,0.49,6-12m,,,
asset,Loan 395,3343667.06,0.0467,70,LOANS,float,0.89,1-3m,,,
asset,AFS Bond 396,5082699.07,0.0549,17,AFS,float,0.3,6-12m,,,
asset,Loan 397,3792215.5,0.079,26,LOANS,fixed,0.0,3-5y,,,
asset,Loan 398,1919971.07,0.0354,75,LOANS,float,0.25,5+y,,,
asset,AFS Bond 399,546852.46,0.018,13,AFS,float,0.96,<1m,,,-0.3923
asset,Loan 400,1612845.71,0.0301,65,LOANS,fixed,0.0,5+y,,,
asset,Loan 401,3301870.13,0.0352,60,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 402,1218097.97,0.0381,351,LOANS,float,0.24,1-3m,,,
asset,Loan 403,324746.57,0.0343,7,LOANS,float,0.62,<1m,,,
asset,Cash,715421.65,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 405,5939871.31,0.0243,227,LOANS,float,0.59,3-5y,,,
asset,Loan 406,3280767.04,0.0385,77,LOANS,float,0.49,1-3y,,,
asset,Loan 407,3458360.41,0.0507,66,LOANS,float,0.4,5+y,,,
asset,Loan 408,3378063.01,0.0353,66,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 409,6582025.93,0.0187,10,AFS,fixed,0.0,3-6m,,,
asset,Loan 410,784170.46,0.0765,29,LOANS,float,0.36,<1m,,,
asset,Loan 411,1327725.69,0.0882,73,LOANS,float,0.51,5+y,,,
asset,AFS Bond 412,2314674.34,0.0542,59,AFS,fixed,0.0,1-3y,,,-0.301
asset,Loan 413,3475767.97,0.0887,60,LOANS,float,0.23,6-12m,,,
asset,Loan 414,2282224.02,0.0894,75,LOANS,float,0.82,1-3y,,,
asset,Loan 415,1353830.98,0.0406,54,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 416,7767853.91,0.0284,75,AFS,fixed,0.0,<1m,,,
asset,Loan 417,401677.29,0.079,56,LOANS,float,0.69,3-6m,,,
asset,Loan 418,1475141.46,0.0348,78,LOANS,float,0.31,1-3m,,,
asset,Mortgage 419,1048665.84,0.0217,226,LOANS,float,0.83,<1m,,,
asset,Loan 420,2589987.43,0.0486,82,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 421,1247974.05,0.0188,65,AFS,fixed,0.0,5+y,,,
asset,Loan 422,1674020.89,0.0661,24,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 423,5781197.02,0.035,28,AFS,float,0.34,1-3m,,,0.2844
asset,Mortgage 424,3030614.53,0.051,221,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 425,2510369.4,0.0573,6,AFS,fixed,0.0,<1m,,,0.2318
asset,Mortgage 426,1911204.42,0.0651,90,LOANS,float,0.81,<1m,,,
asset,Loan 427,1787186.89,0.0787,16,LOANS,fixed,0.0,3-6m,,,
asset,Loan 428,1015475.37,0.0732,50,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 429,4431968.04,0.033,204,LOANS,float,0.22,<1m,,,
asset,Cash,1281550.46,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 431,5781383.55,0.053,12,AFS,float,0.72,3-6m,,,
asset,Mortgage 432,3949435.96,0.0383,178,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 433,993221.42,0.0154,33,AFS,float,0.5,3-6m,,,-0.4943
asset,AFS Bond 434,591536.15,0.0461,6,AFS,fixed,0.0,3-6m,,,0.0546
asset,Loan 435,3763213.19,0.0827,84,LOANS,float,0.23,3-5y,,,
asset,Cash,782107.26,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 437,1339589.2,0.0668,34,LOANS,fixed,0.0,3-5y,,,
asset,Loan 438,2538419.77,0.0835,37,LOANS,float,0.44,3-6m,,,
asset,Mortgage 439,2702338.05,0.0223,90,LOANS,float,0.25,6-12m,,,
asset,Cash,1466546.76,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 441,4220626.6,0.0399,340,LOANS,float,0.86,<1m,,,
asset,Loan 442,1670058.08,0.0564,36,LOANS,float,0.23,6-12m,,,
asset,Loan 443,2838675.14,0.0375,30,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 444,2800675.71,0.0465,8,AFS,float,0.9,<1m,,,
asset,Loan 445,1942209.83,0.0755,48,LOANS,fixed,0.0,3-6m,,,
asset,Loan 446,810584.43,0.0509,15,LOANS,fixed,0.0,6-12m,,,
asset,Loan 447,1642035.18,0.0453,19,LOANS,float,0.33,6-12m,,,
asset,Loan 448,898326.95,0.0337,79,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 449,2141263.52,0.025,14,AFS,float,0.9,<1m,,,0.0242
asset,Mortgage 450,1159741.48,0.022,83,LOANS,float,0.79,3-6m,,,
asset,Loan 451,2621385.55,0.0875,37,LOANS,float,0.56,<1m,,,
asset,Loan 452,3630841.08,0.0353,23,LOANS,float,0.51,1-3y,,,
asset,AFS Bond 453,2611924.15,0.0455,78,AFS,float,0.53,1-3y,,,-0.0294
asset,AFS Bond 454,4572727.83,0.0295,17,AFS,fixed,0.0,1-3m,,,
asset,Mortgage 455,3967983.48,0.0412,262,LOANS,fixed,0.0,<1m,,,
asset,Loan 456,3404024.16,0.0551,7,LOANS,fixed,0.0,3-5y,,,
asset,Loan 457,1606167.18,0.0612,38,LOANS,fixed,0.0,6-12m,,,
asset,Cash,2235827.52,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 459,1630411.69,0.0654,106,LOANS,fixed,0.0,5+y,,,
asset,Loan 460,815990.04,0.0728,29,LOANS,fixed,0.0,1-3m,,,
asset,Loan 461,3838253.81,0.0359,14,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 462,4433246.94,0.0206,52,AFS,float,0.81,1-3y,,,0.0406
asset,Loan 463,604380.83,0.0367,53,LOANS,float,0.35,3-6m,,,
asset,Mortgage 464,1407765.16,0.0494,297,LOANS,float,0.6,3-5y,,,
asset,Cash,501950.54,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 466,2908598.75,0.0458,233,LOANS,fixed,0.0,1-3m,,,
asset,Loan 467,3109233.94,0.072,14,LOANS,fixed,0.0,1-3y,,,
asset,Cash,1560775.57,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 469,3652736.51,0.0588,71,LOANS,fixed,0.0,3-6m,,,
asset,Loan 470,3551858.02,0.082,71,LOANS,fixed,0.0,1-3m,,,
asset,Loan 471,3065172.47,0.0398,28,LOANS,fixed,0.0,1-3y,,,
asset,Loan 472,1319273.06,0.0376,23,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 473,943696.9,0.019,41,AFS,float,0.64,3-5y,,,0.0591
asset,Loan 474,700380.56,0.075,14,LOANS,fixed,0.0,6-12m,,,
asset,Cash,2395740.4,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 476,4552700.92,0.0551,66,LOANS,fixed,0.0,1-3m,,,
asset,Loan 477,989859.05,0.033,34,LOANS,fixed,0.0,5+y,,,
asset,Loan 478,2924370.17,0.0599,19,LOANS,fixed,0.0,1-3m,,,
asset,Loan 479,937060.53,0.0839,70,LOANS,fixed,0.0,<1m,,,
asset,Loan 480,3568076.34,0.0544,13,LOANS,float,0.34,3-6m,,,
asset,Mortgage 481,3974353.93,0.0667,242,LOANS,float,0.52,6-12m,,,
asset,AFS Bond 482,1219653.53,0.0392,15,AFS,fixed,0.0,3-5y,,,-0.044
asset,Loan 483,815216.68,0.0659,15,LOANS,float,0.68,6-12m,,,
asset,Loan 484,3487718.67,0.0325,80,LOANS,fixed,0.0,3-5y,,,
asset,Cash,623607.43,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 486,718787.25,0.0262,55,AFS,float,0.35,6-12m,,,-0.4116
asset,Loan 487,2356458.54,0.0781,21,LOANS,fixed,0.0,6-12m,,,
asset,Loan 488,2104131.4,0.052,59,LOANS,float,0.88,5+y,,,
asset,Cash,1043814.95,0.0,0,CASH,float,1.0,<1m,,,
asset,Cash,2204831.09,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 491,1088697.95,0.0536,16,LOANS,fixed,0.0,1-3y,,,
asset,Loan 492,1696122.28,0.0517,38,LOANS,float,0.61,3-6m,,,
asset,Mortgage 493,3204876.35,0.0416,216,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 494,5879598.0,0.0405,83,AFS,float,0.31,6-12m,,,-0.4309
asset,Loan 495,921136.42,0.0808,21,LOANS,float,0.29,<1m,,,
asset,Loan 496,758060.6,0.043,49,LOANS,float,0.67,3-5y,,,
asset,Mortgage 497,2602807.05,0.0537,323,LOANS,fixed,0.0,5+y,,,
asset,Loan 498,3567880.51,0.0324,82,LOANS,float,0.86,3-5y,,,
asset,Mortgage 499,4699526.47,0.0665,182,LOANS,fixed,0.0,3-5y,,,
asset,Loan 500,3318510.32,0.0351,31,LOANS,float,0.38,1-3y,,,
asset,Loan 501,1109803.37,0.038,29,LOANS,float,0.86,3-6m,,,
asset,Mortgage 502,2823352.52,0.0318,193,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 503,760508.65,0.046,16,AFS,fixed,0.0,3-5y,,,-0.2907
asset,AFS Bond 504,6862546.16,0.0388,40,AFS,float,0.32,3-6m,,,
asset,AFS Bond 505,6337715.14,0.0326,64,AFS,float,0.65,6-12m,,,
asset,Mortgage 506,5474572.45,0.0599,231,LOANS,float,0.71,1-3m,,,
asset,Loan 507,1111730.83,0.0522,40,LOANS,float,0.89,6-12m,,,
asset,Loan 508,2966907.12,0.0766,14,LOANS,float,0.87,6-12m,,,
asset,Loan 509,1265357.35,0.0347,8,LOANS,float,0.4,1-3y,,,
asset,Mortgage 510,1039596.69,0.0366,234,LOANS,float,0.56,1-3m,,,
asset,AFS Bond 511,4969584.1,0.0295,56,AFS,float,0.7,3-6m,,,
asset,AFS Bond 512,1862928.92,0.0534,7,AFS,fixed,0.0,6-12m,,,-0.1731
asset,AFS Bond 513,2571379.11,0.0258,40,AFS,fixed,0.0,1-3m,,,0.2724
asset,Loan 514,3745875.69,0.0472,80,LOANS,float,0.66,1-3m,,,
asset,Loan 515,3609590.36,0.0865,44,LOANS,fixed,0.0,5+y,,,
asset,Loan 516,1373995.82,0.0731,63,LOANS,fixed,0.0,1-3y,,,
asset,Loan 517,2699584.83,0.0575,8,LOANS,fixed,0.0,<1m,,,
asset,Loan 518,2807782.07,0.0373,24,LOANS,float,0.84,<1m,,,
asset,Loan 519,2973579.96,0.0568,32,LOANS,float,0.42,3-6m,,,
asset,AFS Bond 520,5434561.31,0.0483,61,AFS,fixed,0.0,1-3y,,,-0.4706
asset,AFS Bond 521,2448211.92,0.053,69,AFS,float,0.33,1-3m,,,
asset,Mortgage 522,1818003.22,0.0524,330,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 523,7064840.6,0.0519,62,AFS,fixed,0.0,6-12m,,,0.154
asset,Loan 524,2393757.92,0.054,30,LOANS,float,0.48,6-12m,,,
asset,Loan 525,1258897.92,0.0337,51,LOANS,fixed,0.0,5+y,,,
asset,Loan 526,1869447.87,0.0622,53,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 527,4291426.49,0.0223,137,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 528,1836360.5,0.0208,65,AFS,float,0.43,3-5y,,,
asset,AFS Bond 529,1961506.64,0.0341,79,AFS,float,0.46,3-5y,,,0.4735
asset,AFS Bond 530,6269295.35,0.0248,17,AFS,float,0.67,6-12m,,,
asset,Cash,2280239.48,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 532,952839.3,0.0673,72,LOANS,float,0.7,5+y,,,
asset,Loan 533,3644639.9,0.0316,79,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 534,3423198.4,0.0323,251,LOANS,fixed,0.0,1-3y,,,
asset,Loan 535,3594354.99,0.0696,36,LOANS,fixed,0.0,1-3m,,,
asset,Loan 536,2631759.2,0.0763,84,LOANS,float,0.36,1-3m,,,
asset,AFS Bond 537,5025423.08,0.0228,66,AFS,float,0.55,3-5y,,,0.2954
asset,Mortgage 538,5472009.75,0.0616,176,LOANS,float,0.36,6-12m,,,
asset,Loan 539,2127648.44,0.0883,12,LOANS,float,0.48,1-3y,,,
asset,Cash,209348.02,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 541,2507110.32,0.0773,70,LOANS,fixed,0.0,5+y,,,
asset,Loan 542,3443452.56,0.0529,7,LOANS,fixed,0.0,6-12m,,,
asset,Loan 543,1706417.75,0.0513,77,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 544,5809543.53,0.0553,282,LOANS,float,0.67,3-5y,,,
asset,AFS Bond 545,4505992.76,0.0266,47,AFS,float,0.63,6-12m,,,
asset,AFS Bond 546,1482680.98,0.0244,25,AFS,fixed,0.0,1-3m,,,
asset,Cash,2307142.35,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 548,2612013.65,0.0753,25,LOANS,float,0.38,3-6m,,,
asset,Mortgage 549,4351764.79,0.057,154,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 550,2768694.8,0.0229,232,LOANS,fixed,0.0,1-3m,,,
asset,Loan 551,387373.97,0.0534,37,LOANS,float,0.81,<1m,,,
asset,AFS Bond 552,1360552.76,0.0175,68,AFS,float,0.78,3-6m,,,0.2683
asset,Loan 553,1097996.08,0.0591,77,LOANS,float,0.36,3-6m,,,
asset,AFS Bond 554,5399008.7,0.0296,15,AFS,fixed,0.0,1-3m,,,
asset,AFS Bond 555,1808860.86,0.0447,35,AFS,float,0.76,1-3y,,,-0.0379
asset,AFS Bond 556,4051449.4,0.0314,46,AFS,fixed,0.0,3-5y,,,0.1979
asset,Loan 557,2009346.81,0.0517,28,LOANS,float,0.6,3-5y,,,
asset,Mortgage 558,2841437.19,0.0414,349,LOANS,float,0.25,5+y,,,
asset,AFS Bond 559,3066656.84,0.0343,78,AFS,fixed,0.0,3-5y,,,
asset,Loan 560,2939406.79,0.0655,81,LOANS,fixed,0.0,3-6m,,,
asset,Loan 561,2087274.38,0.0783,67,LOANS,fixed,0.0,5+y,,,
asset,Loan 562,720933.87,0.0452,7,LOANS,float,0.88,<1m,,,
asset,Mortgage 563,4260144.87,0.0248,136,LOANS,fixed,0.0,3-6m,,,
asset,Loan 564,966784.31,0.0446,57,LOANS,float,0.83,6-12m,,,
asset,Loan 565,2659611.86,0.0544,27,LOANS,float,0.35,6-12m,,,
asset,Loan 566,2038716.37,0.0348,22,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 567,4374750.42,0.0214,331,LOANS,float,0.69,1-3y,,,
asset,Mortgage 568,4243741.71,0.041,166,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 569,5500546.12,0.0549,106,LOANS,float,0.34,3-5y,,,
asset,AFS Bond 570,2966117.53,0.0235,21,AFS,float,0.43,1-3m,,,-0.3449
asset,Loan 571,659995.26,0.0342,50,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 572,2542155.82,0.0277,42,AFS,float,0.86,6-12m,,,0.0754
asset,Loan 573,389778.33,0.0384,45,LOANS,float,0.48,1-3y,,,
asset,Mortgage 574,3176292.18,0.04,218,LOANS,float,0.62,<1m,,,
asset,Loan 575,964963.89,0.0834,10,LOANS,float,0.68,3-6m,,,
asset,AFS Bond 576,747696.86,0.0333,34,AFS,float,0.52,6-12m,,,
asset,Loan 577,2437680.58,0.0532,84,LOANS,float,0.6,1-3m,,,
asset,Cash,1159310.63,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 579,2612960.99,0.069,78,LOANS,fixed,0.0,3-5y,,,
asset,Loan 580,1420165.64,0.033,7,LOANS,float,0.62,1-3m,,,
asset,Loan 581,618463.44,0.0617,32,LOANS,float,0.49,6-12m,,,
asset,Loan 582,3952302.94,0.0812,77,LOANS,float,0.84,5+y,,,
asset,Mortgage 583,2676995.96,0.0397,282,LOANS,float,0.49,1-3m,,,
asset,Loan 584,1455548.81,0.0457,45,LOANS,float,0.72,3-5y,,,
asset,Loan 585,477376.94,0.0838,56,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 586,4918161.97,0.0489,39,AFS,fixed,0.0,3-6m,,,0.4637
asset,Mortgage 587,2425444.42,0.0487,195,LOANS,float,0.81,<1m,,,
asset,Loan 588,2768882.21,0.0694,24,LOANS,fixed,0.0,1-3m,,,
asset,Loan 589,1447114.42,0.0552,33,LOANS,float,0.71,1-3y,,,
asset,Mortgage 590,3665893.01,0.0585,140,LOANS,float,0.27,<1m,,,
asset,Cash,2494495.26,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 592,3841572.94,0.0178,20,AFS,fixed,0.0,5+y,,,
asset,Loan 593,364736.57,0.0496,58,LOANS,float,0.33,3-6m,,,
asset,Loan 594,3241341.07,0.0379,10,LOANS,fixed,0.0,1-3m,,,
asset,Loan 595,1346730.71,0.064,14,LOANS,float,0.47,1-3m,,,
asset,Mortgage 596,2117230.34,0.0227,132,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 597,1299770.64,0.05,65,AFS,fixed,0.0,3-6m,,,-0.0829
asset,AFS Bond 598,6982393.61,0.0388,80,AFS,float,0.43,3-6m,,,
asset,Mortgage 599,5197914.43,0.0682,100,LOANS,float,0.88,1-3y,,,
asset,Mortgage 600,5721909.17,0.0331,156,LOANS,float,0.59,3-6m,,,
asset,Mortgage 601,2982743.87,0.0311,174,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 602,1240289.64,0.0302,157,LOANS,fixed,0.0,5+y,,,
asset,Loan 603,3744594.96,0.0745,37,LOANS,fixed,0.0,1-3m,,,
asset,Loan 604,1312469.35,0.0459,19,LOANS,fixed,0.0,<1m,,,
asset,Loan 605,2720485.63,0.0729,56,LOANS,float,0.55,5+y,,,
asset,AFS Bond 606,6733963.32,0.0165,24,AFS,float,0.8,1-3y,,,0.1078
asset,AFS Bond 607,3360718.23,0.0412,25,AFS,fixed,0.0,5+y,,,
asset,Mortgage 608,4233165.77,0.0686,92,LOANS,float,0.82,6-12m,,,
asset,Loan 609,3975478.57,0.0481,35,LOANS,float,0.24,1-3y,,,
asset,AFS Bond 610,6760363.87,0.0576,26,AFS,fixed,0.0,5+y,,,-0.1411
asset,Mortgage 611,5721600.27,0.0411,232,LOANS,float,0.33,3-5y,,,
asset,AFS Bond 612,7417111.82,0.0222,23,AFS,fixed,0.0,1-3y,,,
asset,Cash,1596660.36,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 614,717910.26,0.0381,19,LOANS,float,0.6,1-3m,,,
asset,Loan 615,237851.13,0.0313,38,LOANS,fixed,0.0,6-12m,,,
asset,Loan 616,457339.09,0.0715,52,LOANS,float,0.75,5+y,,,
asset,Loan 617,3452430.56,0.0385,50,LOANS,float,0.63,5+y,,,
asset,AFS Bond 618,2368425.96,0.0487,41,AFS,fixed,0.0,3-5y,,,-0.0147
asset,Loan 619,412990.15,0.0865,35,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 620,4847912.37,0.0608,180,LOANS,fixed,0.0,<1m,,,
asset,Loan 621,2923607.71,0.087,11,LOANS,fixed,0.0,1-3m,,,
asset,Loan 622,1942120.13,0.0868,17,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 623,5788059.19,0.0531,209,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 624,938672.68,0.0516,39,AFS,float,0.94,3-5y,,,
asset,AFS Bond 625,3969274.62,0.0499,66,AFS,fixed,0.0,3-5y,,,
asset,Mortgage 626,3475961.2,0.0612,153,LOANS,float,0.27,3-6m,,,
asset,Loan 627,1567090.88,0.0625,66,LOANS,float,0.31,3-5y,,,
asset,Loan 628,2121999.15,0.0859,25,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 629,5013322.25,0.0492,333,LOANS,float,0.47,3-6m,,,
asset,Mortgage 630,5574290.5,0.0562,186,LOANS,fixed,0.0,6-12m,,,
asset,Loan 631,912980.64,0.0644,29,LOANS,fixed,0.0,<1m,,,
asset,Loan 632,526620.17,0.0328,11,LOANS,float,0.88,1-3m,,,
asset,Mortgage 633,5912601.06,0.0476,97,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 634,6972153.97,0.0368,34,AFS,fixed,0.0,1-3y,,,
asset,Loan 635,593562.22,0.0883,28,LOANS,float,0.69,1-3y,,,
asset,Loan 636,3565848.2,0.0759,28,LOANS,float,0.27,1-3m,,,
asset,AFS Bond 637,7590098.36,0.0487,34,AFS,fixed,0.0,1-3y,,,-0.0605
asset,Loan 638,821489.14,0.0516,20,LOANS,float,0.3,6-12m,,,
asset,Loan 639,2780683.37,0.0711,54,LOANS,float,0.61,5+y,,,
asset,Cash,2281051.91,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 641,1007538.63,0.047,163,LOANS,fixed,0.0,3-6m,,,
asset,Loan 642,1882710.75,0.0843,45,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 643,4243218.12,0.042,65,AFS,float,0.31,<1m,,,
asset,AFS Bond 644,577432.96,0.0318,50,AFS,float,0.84,<1m,,,-0.4599
asset,Mortgage 645,5374779.85,0.0295,153,LOANS,float,0.55,6-12m,,,
asset,Loan 646,2700143.98,0.0396,40,LOANS,float,0.49,1-3m,,,
asset,Loan 647,2092430.91,0.0491,26,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 648,1087684.33,0.024,102,LOANS,float,0.44,1-3m,,,
asset,AFS Bond 649,1503659.2,0.0444,25,AFS,fixed,0.0,1-3y,,,-0.1718
asset,Loan 650,471076.3,0.0854,25,LOANS,float,0.35,1-3y,,,
asset,Loan 651,3078313.19,0.0721,37,LOANS,float,0.36,6-12m,,,
asset,Mortgage 652,5061820.1,0.0523,211,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 653,1849140.41,0.0344,48,AFS,fixed,0.0,3-5y,,,-0.0058
asset,Loan 654,2154613.82,0.0688,32,LOANS,float,0.27,3-5y,,,
asset,Loan 655,2687864.87,0.0756,11,LOANS,fixed,0.0,3-6m,,,
