type,name,amount,rate,duration,category,fixed_float,float_share,repricing_bucket,deposit_beta,stability,convexity
asset,Loan 329,3186292.82,0.0519,81,LOANS,fixed,0.0,1-3y,,,
asset,Loan 330,3116948.05,0.0316,32,LOANS,float,0.86,6-12m,,,
asset,AFS Bond 331,6734613.57,0.0181,23,AFS,float,0.77,3-5y,,,-0.088
asset,Loan 332,1160190.4,0.0392,15,LOANS,float,0.75,6-12m,,,
asset,Cash,1250163.28,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 334,2125128.04,0.0852,52,LOANS,float,0.58,3-5y,,,
asset,AFS Bond 335,4526794.9,0.0437,19,AFS,fixed,0.0,5+y,,,0.031
asset,Loan 336,2725836.77,0.04,78,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 337,2998088.73,0.0576,110,LOANS,float,0.27,3-6m,,,
asset,Loan 338,3038041.51,0.0635,63,LOANS,fixed,0.0,3-6m,,,
asset,Loan 339,3134900.48,0.0653,50,LOANS,fixed,0.0,<1m,,,
asset,Loan 340,1322642.44,0.0852,20,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 341,1562563.83,0.029,72,AFS,float,0.85,6-12m,,,-0.1916
asset,Loan 342,570967.52,0.0733,44,LOANS,float,0.42,<1m,,,
asset,AFS Bond 343,1363139.5,0.0532,27,AFS,fixed,0.0,3-5y,,,-0.4773
asset,Loan 344,862922.28,0.0396,35,LOANS,float,0.87,5+y,,,
asset,Loan 345,900916.75,0.0684,84,LOANS,float,0.48,1-3m,,,
asset,Loan 346,1832300.8,0.0303,32,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 347,6565473.41,0.0178,74,AFS,fixed,0.0,1-3m,,,
asset,Loan 348,948882.25,0.0368,46,LOANS,float,0.57,1-3y,,,
asset,Loan 349,1691667.22,0.0369,28,LOANS,float,0.79,5+y,,,
asset,Mortgage 350,5003066.92,0.0659,128,LOANS,fixed,0.0,3-6m,,,
asset,Loan 351,1360444.01,0.041,71,LOANS,fixed,0.0,6-12m,,,
asset,Loan 352,723895.73,0.053,68,LOANS,fixed,0.0,3-5y,,,
asset,Loan 353,3692811.79,0.0858,77,LOANS,fixed,0.0,1-3m,,,
asset,Loan 354,733126.83,0.0489,51,LOANS,float,0.63,<1m,,,
asset,Loan 355,941488.27,0.053,68,LOANS,float,0.49,6-12m,,,
asset,Mortgage 356,3219258.71,0.0284,172,LOANS,fixed,0.0,3-6m,,,
asset,Loan 357,1054404.98,0.0473,69,LOANS,float,0.6,1-3y,,,
asset,Loan 358,2376313.4,0.0461,11,LOANS,float,0.58,5+y,,,
asset,Mortgage 359,3731766.37,0.0695,186,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 360,741727.97,0.0268,62,AFS,fixed,0.0,5+y,,,0.2118
asset,Cash,1961515.96,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 362,3280670.32,0.0653,84,LOANS,float,0.8,3-5y,,,
asset,Loan 363,2541374.56,0.0771,13,LOANS,fixed,0.0,1-3y,,,
asset,Loan 364,1268123.07,0.0623,43,LOANS,float,0.89,3-6m,,,
asset,Mortgage 365,5761986.73,0.0457,129,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 366,7390765.34,0.0597,22,AFS,fixed,0.0,1-3m,,,
asset,Loan 367,1423967.5,0.0449,79,LOANS,float,0.54,3-5y,,,
asset,Loan 368,1774055.34,0.0571,57,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 369,4473518.08,0.0639,227,LOANS,float,0.87,1-3y,,,
asset,Loan 370,3141714.1,0.074,51,LOANS,float,0.64,5+y,,,
asset,Loan 371,2230812.96,0.0431,69,LOANS,float,0.78,3-6m,,,
asset,Loan 372,1277653.69,0.0628,78,LOANS,fixed,0.0,5+y,,,
asset,Loan 373,1506210.56,0.071,11,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 374,5183510.89,0.0208,285,LOANS,fixed,0.0,6-12m,,,
asset,Loan 375,3840520.72,0.0421,44,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 376,7074462.78,0.0192,53,AFS,float,0.48,3-5y,,,
asset,AFS Bond 377,1741438.09,0.0328,35,AFS,float,0.81,6-12m,,,
asset,Mortgage 378,4518490.2,0.0201,175,LOANS,float,0.25,1-3y,,,
asset,Mortgage 379,1046434.74,0.0548,276,LOANS,fixed,0.0,3-5y,,,
asset,Loan 380,469147.56,0.053,19,LOANS,fixed,0.0,3-6m,,,
asset,Loan 381,1337170.24,0.053,24,LOANS,fixed,0.0,<1m,,,
asset,Loan 382,232204.02,0.069,33,LOANS,float,0.45,3-5y,,,
asset,Mortgage 383,5599470.62,0.0508,104,LOANS,float,0.8,<1m,,,
asset,Loan 384,667997.45,0.0738,46,LOANS,float,0.87,5+y,,,
asset,Loan 385,1252477.1,0.0351,9,LOANS,float,0.75,5+y,,,
asset,AFS Bond 386,7068703.91,0.0242,56,AFS,fixed,0.0,3-6m,,,
asset,Mortgage 387,4919008.0,0.0597,313,LOANS,fixed,0.0,6-12m,,,
asset,Loan 388,2098413.66,0.0656,52,LOANS,fixed,0.0,3-6m,,,
asset,Loan 389,3471093.21,0.0641,28,LOANS,float,0.58,5+y,,,
asset,Loan 390,3951991.81,0.0344,7,LOANS,fixed,0.0,3-6m,,,
asset,Loan 391,3705801.3,0.0869,70,LOANS,float,0.55,5+y,,,
asset,Loan 392,2866880.43,0.0349,41,LOANS,fixed,0.0,<1m,,,
asset,Loan 393,2142957.85,0.0422,74,LOANS,fixed,0.0,3-6m,,,
asset,Loan 394,2610318.14,0.0801,45,LOANS,fixed,0.0,3-5y,,,
asset,Loan 395,3823026.31,0.0443,17,LOANS,fixed,0.0,6-12m,,,
asset,Loan 396,2526727.82,0.0333,21,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 397,4507498.06,0.0282,192,LOANS,float,0.57,1-3m,,,
asset,Loan 398,3049150.26,0.0824,9,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 399,2539854.46,0.0179,69,AFS,fixed,0.0,6-12m,,,-0.4048
asset,Loan 400,410668.62,0.0816,53,LOANS,fixed,0.0,1-3m,,,
asset,Loan 401,591038.68,0.0644,35,LOANS,fixed,0.0,3-5y,,,
asset,Loan 402,367344.05,0.0818,11,LOANS,fixed,0.0,6-12m,,,
asset,Loan 403,3696860.87,0.0407,76,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 404,6054993.71,0.0339,46,AFS,float,0.47,3-6m,,,-0.1662
asset,AFS Bond 405,4786519.72,0.0204,28,AFS,fixed,0.0,1-3m,,,
asset,AFS Bond 406,7860603.98,0.0579,65,AFS,fixed,0.0,5+y,,,-0.2877
asset,Loan 407,3410416.72,0.0496,31,LOANS,float,0.21,3-6m,,,
asset,Mortgage 408,2519546.54,0.0511,312,LOANS,float,0.46,5+y,,,
asset,AFS Bond 409,5993475.03,0.0396,25,AFS,fixed,0.0,<1m,,,
asset,AFS Bond 410,679326.92,0.0394,48,AFS,fixed,0.0,<1m,,,-0.2235
asset,AFS Bond 411,3322061.23,0.0482,73,AFS,float,0.37,1-3m,,,
asset,Loan 412,3852503.23,0.0884,41,LOANS,fixed,0.0,<1m,,,
asset,Loan 413,1079595.78,0.0807,53,LOANS,float,0.69,6-12m,,,
asset,Cash,303765.8,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 415,707352.63,0.0792,81,LOANS,fixed,0.0,1-3y,,,
asset,Loan 416,2717286.93,0.0378,46,LOANS,float,0.38,5+y,,,
asset,Loan 417,3361219.37,0.0496,15,LOANS,float,0.39,1-3m,,,
asset,Loan 418,3126557.16,0.0365,27,LOANS,fixed,0.0,6-12m,,,
asset,Loan 419,1744747.7,0.0622,63,LOANS,fixed,0.0,3-6m,,,
asset,Loan 420,3439432.31,0.0354,83,LOANS,float,0.78,<1m,,,
asset,Loan 421,3454978.43,0.0389,51,LOANS,fixed,0.0,6-12m,,,
asset,Loan 422,2773296.83,0.0456,9,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 423,4669653.21,0.0398,65,AFS,fixed,0.0,<1m,,,0.0413
asset,AFS Bond 424,1548447.79,0.0155,22,AFS,fixed,0.0,1-3m,,,
asset,AFS Bond 425,3291798.08,0.0434,80,AFS,fixed,0.0,1-3y,,,
asset,Loan 426,3288438.95,0.0313,31,LOANS,fixed,0.0,3-5y,,,
asset,Loan 427,689407.89,0.0843,65,LOANS,float,0.29,<1m,,,
asset,Loan 428,2380759.96,0.0793,54,LOANS,float,0.55,3-5y,,,
asset,Loan 429,1544984.36,0.0845,25,LOANS,float,0.4,<1m,,,
asset,Mortgage 430,4084885.82,0.0524,341,LOANS,float,0.49,6-12m,,,
asset,Loan 431,1263148.75,0.0382,73,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 432,5010840.41,0.0597,243,LOANS,float,0.75,6-12m,,,
asset,Loan 433,2041782.04,0.0848,29,LOANS,float,0.47,<1m,,,
asset,Loan 434,1032276.71,0.0837,66,LOANS,float,0.24,1-3y,,,
asset,Loan 435,2419157.9,0.044,18,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 436,2332635.01,0.0608,172,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 437,6480430.16,0.031,28,AFS,fixed,0.0,1-3m,,,0.0774
asset,Mortgage 438,5031051.13,0.0549,240,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 439,3815544.45,0.0294,149,LOANS,float,0.58,6-12m,,,
asset,Loan 440,413438.31,0.0661,73,LOANS,fixed,0.0,6-12m,,,
asset,Loan 441,3688005.51,0.0421,49,LOANS,fixed,0.0,3-5y,,,
asset,Loan 442,3249212.89,0.0821,8,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 443,5586120.74,0.0587,251,LOANS,float,0.87,3-5y,,,
asset,AFS Bond 444,3466966.72,0.0195,26,AFS,float,0.53,3-5y,,,
asset,AFS Bond 445,6438818.94,0.0582,77,AFS,float,0.42,3-5y,,,0.0524
asset,AFS Bond 446,5102817.4,0.0311,54,AFS,fixed,0.0,3-6m,,,0.3953
asset,Mortgage 447,2472586.32,0.0289,353,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 448,6281227.94,0.0405,83,AFS,fixed,0.0,3-6m,,,
asset,AFS Bond 449,7756487.64,0.0249,69,AFS,fixed,0.0,1-3m,,,0.4188
asset,Loan 450,495665.23,0.0508,17,LOANS,float,0.32,5+y,,,
asset,Mortgage 451,4195513.44,0.0643,167,LOANS,float,0.21,1-3m,,,
asset,Mortgage 452,2752405.81,0.0594,84,LOANS,fixed,0.0,6-12m,,,
asset,Loan 453,1794682.27,0.04,54,LOANS,float,0.55,3-6m,,,
asset,Loan 454,585428.53,0.0588,26,LOANS,fixed,0.0,6-12m,,,
asset,Loan 455,3413897.44,0.0477,19,LOANS,float,0.38,<1m,,,
asset,Loan 456,3574138.82,0.0397,76,LOANS,fixed,0.0,<1m,,,
asset,Loan 457,3944049.18,0.0836,61,LOANS,fixed,0.0,3-5y,,,
asset,Loan 458,3581062.43,0.0394,48,LOANS,fixed,0.0,1-3m,,,
asset,Cash,1082271.68,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 460,5627868.0,0.047,109,LOANS,float,0.41,<1m,,,
asset,Loan 461,2288718.01,0.0595,52,LOANS,fixed,0.0,<1m,,,
asset,Loan 462,1319287.91,0.0697,9,LOANS,float,0.34,1-3m,,,
asset,Loan 463,1308883.57,0.0349,45,LOANS,fixed,0.0,5+y,,,
asset,Loan 464,2058567.89,0.0697,75,LOANS,fixed,0.0,6-12m,,,
asset,Loan 465,3564872.23,0.0522,62,LOANS,float,0.23,6-12m,,,
asset,Loan 466,3380899.26,0.0639,18,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 467,5040900.79,0.0407,343,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 468,6638039.11,0.0338,36,AFS,float,0.7,6-12m,,,0.1579
asset,Loan 469,1700256.59,0.0812,70,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 470,6503377.53,0.0455,21,AFS,fixed,0.0,5+y,,,-0.4479
asset,Loan 471,3806433.64,0.04,30,LOANS,fixed,0.0,1-3m,,,
asset,Loan 472,497800.38,0.071,24,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 473,2598747.44,0.0564,104,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 474,3760270.96,0.0628,66,LOANS,float,0.84,5+y,,,
asset,Mortgage 475,3937880.44,0.0591,272,LOANS,fixed,0.0,1-3m,,,
asset,Loan 476,2434149.71,0.0755,19,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 477,6393092.23,0.054,39,AFS,float,0.91,6-12m,,,0.449
asset,Mortgage 478,3860116.2,0.0437,201,LOANS,fixed,0.0,6-12m,,,
asset,Loan 479,2512890.0,0.0716,56,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 480,1246454.88,0.0438,70,LOANS,float,0.83,3-6m,,,
asset,AFS Bond 481,2772912.15,0.0276,18,AFS,float,0.9,5+y,,,-0.3932
asset,Loan 482,1341825.7,0.0746,59,LOANS,float,0.39,1-3y,,,
asset,Mortgage 483,1939678.45,0.0306,324,LOANS,float,0.72,5+y,,,
asset,Loan 484,413582.12,0.0775,45,LOANS,fixed,0.0,3-5y,,,
asset,Loan 485,715469.32,0.0811,28,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 486,2005450.82,0.0176,64,AFS,fixed,0.0,<1m,,,-0.0308
asset,AFS Bond 487,5784754.59,0.0273,21,AFS,float,0.65,3-5y,,,0.042
asset,Loan 488,1615373.69,0.0656,66,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 489,2721245.02,0.0619,106,LOANS,float,0.72,3-6m,,,
asset,Loan 490,388673.96,0.0812,34,LOANS,fixed,0.0,3-5y,,,
asset,Loan 491,985577.75,0.0691,7,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 492,5355286.66,0.0421,34,AFS,fixed,0.0,3-6m,,,0.0909
asset,Mortgage 493,5715024.84,0.0556,252,LOANS,float,0.5,5+y,,,
asset,Loan 494,1157595.1,0.058,6,LOANS,float,0.61,1-3y,,,
asset,Cash,2419565.09,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 496,4710928.38,0.0417,19,AFS,float,0.51,6-12m,,,0.2941
asset,Loan 497,3955771.67,0.0684,44,LOANS,float,0.38,1-3m,,,
asset,Loan 498,3108802.68,0.084,23,LOANS,float,0.66,3-5y,,,
asset,Loan 499,2090016.75,0.0477,10,LOANS,float,0.48,1-3y,,,
asset,Mortgage 500,3860212.17,0.0295,333,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 501,7298948.79,0.0452,77,AFS,float,0.89,1-3m,,,-0.3316
asset,Loan 502,1988967.32,0.0745,48,LOANS,fixed,0.0,3-5y,,,
asset,Loan 503,1550076.91,0.0747,48,LOANS,float,0.49,3-6m,,,
asset,Loan 504,1317394.26,0.0811,80,LOANS,float,0.24,1-3y,,,
asset,AFS Bond 505,1034118.03,0.055,54,AFS,fixed,0.0,1-3y,,,
asset,Loan 506,405435.49,0.0813,31,LOANS,fixed,0.0,3-6m,,,
asset,Loan 507,2363733.63,0.0844,29,LOANS,float,0.3,5+y,,,
asset,Loan 508,1463991.9,0.0892,6,LOANS,float,0.64,6-12m,,,
asset,Loan 509,3092534.47,0.0401,68,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 510,1160310.08,0.0427,67,AFS,float,0.58,6-12m,,,0.3667
asset,Loan 511,2228373.89,0.0738,47,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 512,1929325.32,0.0455,34,AFS,fixed,0.0,3-5y,,,
asset,AFS Bond 513,2840691.95,0.0196,11,AFS,float,0.42,3-6m,,,-0.2816
asset,AFS Bond 514,3919447.34,0.0384,23,AFS,float,0.6,3-6m,,,
asset,Cash,1276428.84,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 516,1736626.32,0.0558,34,AFS,float,0.31,3-5y,,,0.4573
asset,Cash,606856.55,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 518,2117607.51,0.0374,54,LOANS,fixed,0.0,3-5y,,,
asset,Loan 519,2231987.05,0.0329,19,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 520,861762.92,0.0202,76,AFS,float,0.57,3-6m,,,
asset,Loan 521,781882.97,0.0717,44,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 522,4312414.83,0.0335,274,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 523,4336885.9,0.0428,19,AFS,float,0.38,6-12m,,,0.4896
asset,Loan 524,959047.67,0.0458,51,LOANS,fixed,0.0,3-5y,,,
asset,Loan 525,809419.67,0.0629,67,LOANS,fixed,0.0,3-6m,,,
asset,Loan 526,248447.72,0.0353,79,LOANS,fixed,0.0,3-5y,,,
asset,Loan 527,3807894.86,0.0768,18,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 528,3283756.17,0.0689,111,LOANS,float,0.52,5+y,,,
asset,Loan 529,349889.18,0.0474,20,LOANS,float,0.5,<1m,,,
asset,AFS Bond 530,7177190.09,0.0154,27,AFS,fixed,0.0,3-6m,,,0.023
asset,Loan 531,1863315.16,0.0673,53,LOANS,fixed,0.0,5+y,,,
asset,Loan 532,632561.6,0.054,55,LOANS,float,0.39,3-5y,,,
asset,AFS Bond 533,6499243.23,0.0442,20,AFS,fixed,0.0,1-3m,,,0.2947
asset,Mortgage 534,1293231.98,0.0671,113,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 535,4120061.38,0.0406,54,AFS,float,0.43,5+y,,,
asset,Loan 536,309501.67,0.0711,67,LOANS,fixed,0.0,6-12m,,,
asset,Loan 537,1762880.2,0.0328,7,LOANS,float,0.66,3-5y,,,
asset,AFS Bond 538,4436134.34,0.0485,49,AFS,fixed,0.0,1-3y,,,0.0476
asset,Loan 539,2862204.7,0.0357,67,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 540,4207022.26,0.0274,65,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 541,4291756.79,0.0361,15,AFS,float,0.91,5+y,,,-0.289
asset,Loan 542,1115388.9,0.0882,70,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 543,2893187.96,0.0609,295,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 544,3860739.39,0.0535,69,AFS,float,0.52,3-5y,,,
asset,Mortgage 545,1513216.61,0.0406,106,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 546,4095330.77,0.0352,293,LOANS,fixed,0.0,3-6m,,,
asset,Loan 547,406245.81,0.0434,82,LOANS,float,0.43,6-12m,,,
asset,Mortgage 548,2816472.74,0.0426,173,LOANS,fixed,0.0,<1m,,,
asset,Loan 549,3353558.77,0.0879,53,LOANS,float,0.58,3-5y,,,
asset,Loan 550,3608133.05,0.0595,84,LOANS,float,0.27,1-3m,,,
asset,Loan 551,3734821.78,0.0536,30,LOANS,float,0.78,3-5y,,,
asset,Loan 552,3077167.5,0.0328,63,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 553,5780951.61,0.0267,84,LOANS,float,0.2,1-3y,,,
asset,AFS Bond 554,6791120.83,0.0367,80,AFS,fixed,0.0,1-3m,,,0.0278
asset,Mortgage 555,1641908.91,0.0394,256,LOANS,float,0.55,6-12m,,,
asset,Cash,2298184.58,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 557,2551969.1,0.0584,23,AFS,float,0.62,1-3m,,,-0.0955
asset,Loan 558,2860054.28,0.0749,76,LOANS,float,0.79,5+y,,,
asset,Loan 559,2999910.86,0.0632,31,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 560,2452897.48,0.0373,151,LOANS,fixed,0.0,1-3y,,,
asset,Loan 561,2620134.25,0.0726,80,LOANS,float,0.59,1-3y,,,
asset,AFS Bond 562,5825927.24,0.0453,60,AFS,float,0.91,5+y,,,0.4107
asset,Loan 563,604587.77,0.0529,13,LOANS,fixed,0.0,1-3m,,,
asset,Loan 564,3185022.33,0.089,13,LOANS,float,0.3,3-5y,,,
asset,AFS Bond 565,2030006.77,0.0394,19,AFS,float,0.87,1-3y,,,-0.251
asset,AFS Bond 566,6046193.6,0.0539,42,AFS,float,0.47,3-5y,,,
asset,Mortgage 567,5632424.06,0.0394,87,LOANS,float,0.88,<1m,,,
asset,Mortgage 568,2015436.11,0.0634,248,LOANS,float,0.78,5+y,,,
asset,Mortgage 569,4692250.16,0.0298,210,LOANS,fixed,0.0,6-12m,,,
asset,Loan 570,2794103.64,0.0412,71,LOANS,fixed,0.0,<1m,,,
asset,Loan 571,1828329.69,0.0634,26,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 572,542338.52,0.036,11,AFS,fixed,0.0,1-3m,,,-0.0798
asset,AFS Bond 573,4976602.49,0.0498,79,AFS,float,0.64,1-3y,,,
asset,Loan 574,3179319.5,0.0491,29,LOANS,fixed,0.0,1-3y,,,
asset,Loan 575,2119533.33,0.055,34,LOANS,float,0.26,1-3m,,,
asset,Mortgage 576,2655332.68,0.0347,64,LOANS,float,0.9,<1m,,,
asset,Mortgage 577,3228336.23,0.0652,80,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 578,3360294.56,0.0508,55,AFS,fixed,0.0,3-6m,,,0.4778
asset,Loan 579,1274750.18,0.0847,71,LOANS,float,0.56,6-12m,,,
asset,Loan 580,1326449.08,0.0691,18,LOANS,float,0.56,1-3m,,,
asset,Cash,1955964.44,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 582,2582345.69,0.0426,60,LOANS,fixed,0.0,5+y,,,
asset,Loan 583,2243466.01,0.0722,15,LOANS,float,0.65,3-5y,,,
asset,Mortgage 584,1118764.73,0.0558,104,LOANS,fixed,0.0,<1m,,,
asset,Loan 585,3218016.19,0.0635,39,LOANS,fixed,0.0,6-12m,,,
asset,Loan 586,2594825.61,0.056,55,LOANS,fixed,0.0,3-5y,,,
asset,Loan 587,222415.92,0.0732,80,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 588,1362947.22,0.0664,208,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 589,4032829.21,0.0341,75,LOANS,float,0.47,6-12m,,,
asset,Loan 590,1035489.76,0.0748,24,LOANS,float,0.87,3-6m,,,
asset,Mortgage 591,5570844.58,0.0598,65,LOANS,float,0.87,1-3y,,,
asset,AFS Bond 592,1560304.0,0.0169,16,AFS,float,0.68,3-6m,,,-0.3088
asset,Loan 593,3017435.84,0.0736,58,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 594,1568413.38,0.0233,29,AFS,float,0.44,3-5y,,,-0.3718
asset,AFS Bond 595,6891883.46,0.0533,15,AFS,float,0.75,3-6m,,,0.1408
asset,Mortgage 596,2253438.07,0.0299,242,LOANS,float,0.87,1-3m,,,
asset,Mortgage 597,2172664.24,0.0343,159,LOANS,fixed,0.0,3-6m,,,
asset,Loan 598,1447715.1,0.0696,78,LOANS,fixed,0.0,1-3y,,,
asset,Loan 599,1402066.01,0.0557,46,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 600,5841493.45,0.0438,23,AFS,float,0.89,3-5y,,,0.171
asset,Mortgage 601,5389429.15,0.0431,309,LOANS,float,0.74,1-3y,,,
asset,Loan 602,2653096.1,0.0349,23,LOANS,float,0.8,1-3y,,,
asset,Loan 603,2987469.54,0.0676,8,LOANS,fixed,0.0,5+y,,,
asset,Loan 604,318538.08,0.0649,33,LOANS,float,0.74,<1m,,,
asset,Mortgage 605,3717346.62,0.0699,136,LOANS,float,0.66,3-6m,,,
asset,Loan 606,3587462.67,0.0654,70,LOANS,float,0.29,1-3y,,,
asset,Loan 607,1582689.12,0.0306,84,LOANS,fixed,0.0,3-5y,,,
asset,Loan 608,2153719.39,0.0568,78,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 609,5838677.8,0.0568,80,LOANS,float,0.86,1-3m,,,
asset,AFS Bond 610,2238124.31,0.0269,11,AFS,fixed,0.0,3-5y,,,-0.4598
asset,Loan 611,3649359.15,0.0517,11,LOANS,float,0.84,<1m,,,
asset,Cash,877770.66,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 613,3606864.52,0.0615,351,LOANS,float,0.61,1-3m,,,
asset,Loan 614,1638370.36,0.0653,72,LOANS,fixed,0.0,3-6m,,,
asset,Loan 615,3647521.22,0.061,50,LOANS,float,0.77,6-12m,,,
asset,AFS Bond 616,7153789.58,0.0153,62,AFS,fixed,0.0,1-3m,,,
asset,Loan 617,2155256.84,0.0468,29,LOANS,fixed,0.0,1-3m,,,
asset,Loan 618,2925750.29,0.0371,59,LOANS,fixed,0.0,5+y,,,
asset,Loan 619,630687.05,0.0705,26,LOANS,float,0.35,3-5y,,,
asset,AFS Bond 620,668345.29,0.0169,23,AFS,fixed,0.0,3-5y,,,
asset,Loan 621,3585031.15,0.0388,39,LOANS,fixed,0.0,1-3m,,,
asset,Loan 622,1740734.0,0.0882,42,LOANS,fixed,0.0,<1m,,,
asset,Loan 623,2504798.41,0.0583,58,LOANS,float,0.32,1-3y,,,
asset,Loan 624,2414055.32,0.076,49,LOANS,float,0.32,6-12m,,,
asset,Mortgage 625,1344214.49,0.0389,115,LOANS,fixed,0.0,<1m,,,
asset,Loan 626,3466448.43,0.0603,83,LOANS,float,0.78,<1m,,,
asset,Loan 627,3626111.23,0.066,17,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 628,5509923.78,0.047,280,LOANS,fixed,0.0,1-3y,,,
asset,Loan 629,3524332.34,0.0719,67,LOANS,float,0.36,5+y,,,
asset,AFS Bond 630,3128883.6,0.0512,60,AFS,fixed,0.0,1-3m,,,
asset,Loan 631,3110263.78,0.0846,42,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 632,3564850.29,0.0235,79,AFS,fixed,0.0,1-3y,,,
asset,Loan 633,227337.4,0.0693,19,LOANS,float,0.49,1-3m,,,
asset,Loan 634,2424406.7,0.0457,84,LOANS,float,0.6,3-6m,,,
asset,Cash,1053889.96,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 636,2297998.8,0.0635,53,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 637,2268888.23,0.0353,263,LOANS,float,0.74,3-5y,,,
asset,Loan 638,3482556.0,0.0371,63,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 639,1808975.59,0.0307,341,LOANS,float,0.75,1-3y,,,
asset,Mortgage 640,4533949.67,0.028,106,LOANS,fixed,0.0,5+y,,,
asset,Loan 641,3718274.79,0.0561,39,LOANS,fixed,0.0,1-3m,,,
asset,Loan 642,2514309.67,0.0735,72,LOANS,float,0.63,3-6m,,,
asset,Mortgage 643,3987362.82,0.0673,313,LOANS,fixed,0.0,6-12m,,,
asset,Loan 644,3432157.02,0.0858,82,LOANS,float,0.34,1-3y,,,
asset,Loan 645,1080349.7,0.0402,52,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 646,5878229.5,0.0243,240,LOANS,float,0.75,3-5y,,,
asset,Loan 647,2427104.63,0.0611,17,LOANS,fixed,0.0,1-3y,,,
asset,Loan 648,3353106.25,0.0849,41,LOANS,float,0.44,1-3m,,,
asset,Mortgage 649,1972625.97,0.0665,193,LOANS,fixed,0.0,1-3m,,,
asset,Loan 650,604566.83,0.0343,20,LOANS,float,0.44,5+y,,,
asset,Loan 651,1179234.87,0.0623,54,LOANS,float,0.69,1-3y,,,
asset,Loan 652,1124438.37,0.0504,81,LOANS,float,0.68,5+y,,,
asset,Loan 653,641819.55,0.0341,35,LOANS,fixed,0.0,5+y,,,
asset,Loan 654,3830693.61,0.061,39,LOANS,fixed,0.0,1-3m,,,
